stop_id,stop_name,lat,lng,direction_id,geo_wkt,city,create_time,creator,line_type,version,geom
006b661dd4cd67d4a3ad868246f61d66,绵商银行站,30.410898,104.53837,2,POINT(104.538370 30.410898),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000071C971A774225A40E7FD7F9C30693E40
0499821063dc920e62449103528e64c1,三原外国语学校站,30.789908,104.153051,2,POINT(104.153051 30.789908),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000B0E76B96CB095A4049D9226937CA3E40
057d2b10987d64af8ebf3bec9260d1b6,大源,30.55233,104.043775,1,POINT(104.043775 30.552330),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000007958A835CD025A408599B67F658D3E40
091d85262bfcb3443ec730fb5f4940c2,牧华路,30.487746,104.008817,1,POINT(104.008817 30.487746),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000086A92D7590005A403CC1FEEBDC7C3E40
0a9edd685a49ab095e359bc4db91cee9,南熏大道,30.692276,103.849654,1,POINT(103.849654 30.692276),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000099BA2BBB60F6594042CEFBFF38B13E40
0b521a06d15cde5b1a2e807984648005,香城小学站,30.805446,104.180097,1,POINT(104.180097 30.805446),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000E54691B5860B5A40ABB184B531CE3E40
1086f43c51f80f7303b578ed61067dc9,广州路,30.421508,104.074757,1,POINT(104.074757 30.421508),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000006A8995D1C8045A409B00C3F2E76B3E40
14a8da381e5327bdb8da6c2743b5f263,松林,30.428362,104.044133,1,POINT(104.044133 30.428362),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000029EB3713D3025A4062D9CC21A96D3E40
17538f09ccb582dedc3563c67ac7fc05,新桥,30.719721,104.041983,1,POINT(104.041983 30.719721),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000003BFF76D9AF025A40923EADA23FB83E40
179c4f1268bfd24863aff36e9a51dfd3,温泉大道,30.675311,103.853057,1,POINT(103.853057 30.675311),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000EE27637C98F659400AA1832EE1AC3E40
1a57149358c03f7aba51b3eeb6f87cac,桂林,30.719077,104.176488,1,POINT(104.176488 30.719077),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000BC0853944B0B5A40484E266E15B83E40
1d463cfbc2bd3a5678690d2fb0c170bf,庆云村,30.590539,104.034902,1,POINT(104.034902 30.590539),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000292499D53B025A4036035C902D973E40
1eb6656f0cd49ac885bfb98e32e9cc5b,茶店子客运站,30.708513,104.011342,2,POINT(104.011342 30.708513),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000008FC4CBD3B9005A4075CAA31B61B53E40
20478ac53655c365240ec5ee5f754732,东门大桥,30.650597,104.084774,4,POINT(104.084774 30.650597),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000004563EDEF6C055A402FE065868DA63E40
20b574ccc0947a3c15bf3e3aeb2aec11,天府公园,30.435459,104.075235,1,POINT(104.075235 30.435459),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000EF2076A6D0045A40B6BFB33D7A6F3E40
21f34d9243b502cb2bf3e1129292701f,崔家店,30.667839,104.133906,1,POINT(104.133906 30.667839),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000003EAF78EA91085A404CFE277FF7AA3E40
24d1755d2ee1dd1670cfc3646b98c81c,光华村,30.664819,104.019299,1,POINT(104.019299 30.664819),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000001D76DF313C015A406AC2F69331AA3E40
27b93ba88a19be46867aa7673f7b1792,星河,30.704758,104.041661,1,POINT(104.041661 30.704758),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000003221E692AA025A40299831056BB43E40
2c1e9234855e0b406ef1a4ebff039735,化龙社区站,30.55099,104.0844,2,POINT(104.084400 30.550990),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000013F241CF66055A404C6C3EAE0D8D3E40
2ed9cbc72bc17708320d9b61c38602af,SM广场站,30.669932,104.111427,3,POINT(104.111427 30.669932),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000000D39B69E21075A403B8BDEA980AB3E40
31199872249e1bef6453eb8fd1fbe92d,秦皇寺,30.426996,104.05936,1,POINT(104.059360 30.426996),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000032ACE28DCC035A40D7851F9C4F6D3E40
3227624e9cfde517f9e42a20f39346b4,天府一街剑南大道口站,30.56275,104.046959,2,POINT(104.046959 30.562750),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000002F50526001035A40F2D24D6210903E40
33d01ca11da6a4a481edf4c2568d15a3,北湖生态公园,30.722447,104.153648,3,POINT(104.153648 30.722447),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000022C66B5ED5095A40E3175E49F2B83E40
3bff2a6f00ff58bbe6d9e63afe3b1470,九眼桥,30.641825,104.085633,1,POINT(104.085633 30.641825),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000569DD5027B055A4055C1A8A44EA43E40
3c96a66f47e624abc243aee601b1af67,川大江安校区,30.557847,104.004775,1,POINT(104.004775 30.557847),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000A835CD3B4E005A40F52B9D0FCF8E3E40
3d32fbaac12254cc055c84de2f028e99,冯家湾路,30.76519,104.097961,2,POINT(104.097961 30.765190),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000024D236FE44065A40EB39E97DE3C33E40
3e12ce90a5b8c7eaae766d3209b036fe,西博城,30.427252,104.073319,1,POINT(104.073319 30.427252),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000003ACB2C42B1045A408D261763606D3E40
404898bb1583cd4d5d5d4169b0cea956,清水河大桥,30.654222,104.019637,1,POINT(104.019637 30.654222),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000A9328CBB41015A40DF52CE177BA73E40
417f5022b5bf7ba621a7bd85dcfb949c,倪家桥,30.627209,104.064382,1,POINT(104.064382 30.627209),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000DE1CAED51E045A40C2C1DEC490A03E40
42ebcf87f8b26d6bd578a977e997b014,川藏立交,30.62552,104.004145,1,POINT(104.004145 30.625520),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000048DC63E943005A4072FE261422A03E40
448d569eef081c39f905b2b7516e3d98,人民塘,30.692039,104.151366,1,POINT(104.151366 30.692039),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000007CEE04FBAF095A407A8EC87729B13E40
466f66fef7b88aa755b0a3b18496eb01,科园,30.630539,104.0354,1,POINT(104.035400 30.630539),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000D1915CFE43025A4040DAFF006BA13E40
485c614380565549d1876cc919e8d32e,新都华桂路站,30.827255,104.095367,1,POINT(104.095367 30.827255),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000008787307E1A065A40D673D2FBC6D33E40
496424bb33eb31bc7ae1e94d8ab6c0cd,槐树店,30.652172,104.136873,1,POINT(104.136873 30.652172),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000025ADF886C2085A40EE5D83BEF4A63E40
4b8a7fe6e8bf421f31b518a513a67905,王贾桥,30.720062,104.06592,2,POINT(104.065920 30.720062),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000C009850838045A40A417B5FB55B83E40
4cb65aa32cc33d1ca2d3fa8b0e0c0750,市五医院,30.701399,103.827254,2,POINT(103.827254 30.701399),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000000DDFC2BAF1F45940757286E28EB33E40
5188e3c4a73aa6e66afd17efe618577a,丽水金都1站,30.803548,104.165225,3,POINT(104.165225 30.803548),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000D3DEE00B930A5A4026C45C52B5CD3E40
527e6bf28ff71839258e4a8644faed99,桐梓林,30.61775,104.064612,1,POINT(104.064612 30.617750),510112,20210521,ZhaoYubo,1,2021M5_cd,010100000077BB5E9A22045A40A01A2FDD249E3E40
58d27b32eaabb32ab23563a29fc3090a,地铁马超西路站,30.816404,104.163073,2,POINT(104.163073 30.816404),510112,20210521,ZhaoYubo,1,2021M5_cd,01010000001477BCC96F0A5A40D65240DAFFD03E40
5b249bbcfbb1b0d3fab74ecb63c34734,儒林路,30.419034,103.800887,1,POINT(103.800887 30.419034),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000A9328CBB41F359407DE9EDCF456B3E40
62b7b3aa363d3d6015366629f79c20e1,东坡路,30.663478,104.005687,1,POINT(104.005687 30.663478),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000CAC0012D5D005A40919DB7B1D9A93E40
63714774b57818ede9fdbc483c2bc62f,派都广场站,30.827812,104.195206,1,POINT(104.195206 30.827812),510112,20210521,ZhaoYubo,1,2021M5_cd,0101000000E97E4E417E0C5A40823CBB7CEBD33E40
